time_step, outer_nonlinear_iteration, Inner_non_linear_iterations,
      70,       14,        1,
      70,       15,        1,
      70,       16,        1,
      70,       17,        1,
      70,       18,        1,
      70,       19,        1,
      70,       20,        1,
      71,        1,        1,
      71,        2,        1,
      71,        3,        1,
      71,        4,        1,
      71,        5,        1,
      71,        6,        1,
      71,        7,        1,
      71,        8,        1,
      71,        9,        1,
      71,       10,        1,
      71,       11,        1,
      71,       12,        1,
      71,       13,        1,
      71,       14,        1,
      71,       15,        1,
      71,       16,        1,
      71,       17,        1,
      71,       18,        1,
      71,       19,        1,
      71,       20,        1,
      72,        1,        1,
      72,        2,        1,
      72,        3,        1,
      72,        4,        1,
      72,        5,        1,
      72,        6,        1,
      72,        7,        1,
      72,        8,        1,
      72,        9,        1,
      72,       10,        1,
      72,       11,        1,
      72,       12,        1,
      72,       13,        1,
      72,       14,        1,
      72,       15,        1,
      72,       16,        1,
      72,       17,        1,
      72,       18,        1,
      72,       19,        1,
      72,       20,        1,
      73,        1,        1,
      73,        2,        1,
      73,        3,        1,
      73,        4,        1,
      73,        5,        1,
      73,        6,        1,
      73,        7,        1,
      73,        8,        1,
      73,        9,        1,
      73,       10,        1,
      73,       11,        1,
      73,       12,        1,
      73,       13,        1,
      73,       14,        1,
      73,       15,        1,
      73,       16,        1,
      73,       17,        1,
      73,       18,        1,
      73,       19,        1,
      73,       20,        1,
      74,        1,        1,
      74,        2,        1,
      74,        3,        1,
      74,        4,        1,
      74,        5,        1,
      74,        6,        1,
      74,        7,        1,
      74,        8,        1,
      74,        9,        1,
      74,       10,        1,
      74,       11,        1,
      74,       12,        1,
      74,       13,        1,
      74,       14,        1,
      74,       15,        1,
      74,       16,        1,
      74,       17,        1,
      74,       18,        1,
      74,       19,        1,
      74,       20,        1,
      75,        1,        1,
      75,        2,        1,
      75,        3,        1,
      75,        4,        1,
      75,        5,        1,
      75,        6,        1,
      75,        7,        1,
      75,        8,        1,
      75,        9,        1,
      75,       10,        1,
      75,       11,        1,
      75,       12,        1,
      75,       13,        1,
      75,       14,        1,
      75,       15,        1,
      75,       16,        1,
      75,       17,        1,
      75,       18,        1,
      75,       19,        1,
      75,       20,        1,
      76,        1,        1,
      76,        2,        1,
      76,        3,        1,
      76,        4,        1,
      76,        5,        1,
      76,        6,        1,
      76,        7,        1,
      76,        8,        1,
      76,        9,        1,
      76,       10,        1,
      76,       11,        1,
      76,       12,        1,
      76,       13,        1,
      76,       14,        1,
      76,       15,        1,
      76,       16,        1,
      76,       17,        1,
      76,       18,        1,
      76,       19,        1,
      76,       20,        1,
      77,        1,        1,
      77,        2,        1,
      77,        3,        1,
      77,        4,        1,
      77,        5,        1,
      77,        6,        1,
      77,        7,        1,
      77,        8,        1,
      77,        9,        1,
      77,       10,        1,
      77,       11,        1,
      77,       12,        1,
      77,       13,        1,
      77,       14,        1,
      77,       15,        1,
      77,       16,        1,
      77,       17,        1,
      77,       18,        1,
      77,       19,        1,
      77,       20,        1,
      78,        1,        1,
      78,        2,        1,
      78,        3,        1,
      78,        4,        1,
      78,        5,        1,
      78,        6,        1,
      78,        7,        1,
      78,        8,        1,
      78,        9,        1,
      78,       10,        1,
      78,       11,        1,
      78,       12,        1,
      78,       13,        1,
      78,       14,        1,
      78,       15,        1,
      78,       16,        1,
      78,       17,        1,
      78,       18,        1,
      78,       19,        1,
      78,       20,        1,
      79,        1,        1,
      79,        2,        1,
      79,        3,        1,
      79,        4,        1,
      79,        5,        1,
      79,        6,        1,
      79,        7,        1,
      79,        8,        1,
      79,        9,        1,
      79,       10,        1,
      79,       11,        1,
      79,       12,        1,
      79,       13,        1,
      79,       14,        1,
      79,       15,        1,
      79,       16,        1,
      79,       17,        1,
      79,       18,        1,
      79,       19,        1,
      79,       20,        1,
      80,        1,        1,
      80,        2,        1,
      80,        3,        1,
      80,        4,        1,
      80,        5,        1,
      80,        6,        1,
      80,        7,        1,
      80,        8,        1,
      80,        9,        1,
      80,       10,        1,
      80,       11,        1,
      80,       12,        1,
      80,       13,        1,
      80,       14,        1,
      80,       15,        1,
      80,       16,        1,
      80,       17,        1,
      80,       18,        1,
      80,       19,        1,
      80,       20,        1,
      81,        1,        1,
      81,        2,        1,
      81,        3,        1,
      81,        4,        1,
      81,        5,        1,
      81,        6,        1,
      81,        7,        1,
      81,        8,        1,
      81,        9,        1,
      81,       10,        1,
      81,       11,        1,
      81,       12,        1,
      81,       13,        1,
      81,       14,        1,
      81,       15,        1,
      81,       16,        1,
      81,       17,        1,
      81,       18,        1,
      81,       19,        1,
      81,       20,        1,
      82,        1,        1,
      82,        2,        1,
      82,        3,        1,
      82,        4,        1,
      82,        5,        1,
      82,        6,        1,
      82,        7,        1,
      82,        8,        1,
      82,        9,        1,
      82,       10,        1,
      82,       11,        1,
      82,       12,        1,
      82,       13,        1,
      82,       14,        1,
      82,       15,        1,
      82,       16,        1,
      82,       17,        1,
      82,       18,        1,
      82,       19,        1,
      82,       20,        1,
      83,        1,        1,
      83,        2,        1,
      83,        3,        1,
      83,        4,        1,
      83,        5,        1,
      83,        6,        1,
      83,        7,        1,
      83,        8,        1,
      83,        9,        1,
      83,       10,        1,
      83,       11,        1,
      83,       12,        1,
      83,       13,        1,
      83,       14,        1,
      83,       15,        1,
      83,       16,        1,
      83,       17,        1,
      83,       18,        1,
      83,       19,        1,
      83,       20,        1,
      84,        1,        1,
      84,        2,        1,
      84,        3,        1,
      84,        4,        1,
      84,        5,        1,
      84,        6,        1,
      84,        7,        1,
      84,        8,        1,
      84,        9,        1,
      84,       10,        1,
      84,       11,        1,
      84,       12,        1,
      84,       13,        1,
      84,       14,        1,
      84,       15,        1,
      84,       16,        1,
      84,       17,        1,
      84,       18,        1,
      84,       19,        1,
      84,       20,        1,
      85,        1,        1,
      85,        2,        1,
      85,        3,        1,
      85,        4,        1,
      85,        5,        1,
      85,        6,        1,
      85,        7,        1,
      85,        8,        1,
      85,        9,        1,
      85,       10,        1,
      85,       11,        1,
      85,       12,        1,
      85,       13,        1,
      85,       14,        1,
      85,       15,        1,
      85,       16,        1,
      85,       17,        1,
      85,       18,        1,
      85,       19,        1,
      85,       20,        1,
      86,        1,        1,
      86,        2,        1,
      86,        3,        1,
      86,        4,        1,
      86,        5,        1,
      86,        6,        1,
      86,        7,        1,
      86,        8,        1,
      86,        9,        1,
      86,       10,        1,
      86,       11,        1,
      86,       12,        1,
      86,       13,        1,
      86,       14,        1,
      86,       15,        1,
      86,       16,        1,
      86,       17,        1,
      86,       18,        1,
      86,       19,        1,
      86,       20,        1,
      87,        1,        1,
      87,        2,        1,
      87,        3,        1,
      87,        4,        1,
      87,        5,        1,
      87,        6,        1,
      87,        7,        1,
      87,        8,        1,
      87,        9,        1,
      87,       10,        1,
      87,       11,        1,
      87,       12,        1,
      87,       13,        1,
      87,       14,        1,
      87,       15,        1,
      87,       16,        1,
      87,       17,        1,
      87,       18,        1,
      87,       19,        1,
      87,       20,        1,
      88,        1,        1,
      88,        2,        1,
      88,        3,        1,
      88,        4,        1,
      88,        5,        1,
      88,        6,        1,
      88,        7,        1,
      88,        8,        1,
      88,        9,        1,
      88,       10,        1,
      88,       11,        1,
      88,       12,        1,
      88,       13,        1,
      88,       14,        1,
      88,       15,        1,
      88,       16,        1,
      88,       17,        1,
      88,       18,        1,
      88,       19,        1,
      88,       20,        1,
      89,        1,        1,
      89,        2,        1,
      89,        3,        1,
      89,        4,        1,
      89,        5,        1,
      89,        6,        1,
      89,        7,        1,
      89,        8,        1,
      89,        9,        1,
      89,       10,        1,
      89,       11,        1,
      89,       12,        1,
      89,       13,        1,
      89,       14,        1,
      89,       15,        1,
      89,       16,        1,
      89,       17,        1,
      89,       18,        1,
      89,       19,        1,
      89,       20,        1,
      90,        1,        1,
      90,        2,        1,
      90,        3,        1,
      90,        4,        1,
      90,        5,        1,
      90,        6,        1,
      90,        7,        1,
      90,        8,        1,
      90,        9,        1,
      90,       10,        1,
      90,       11,        1,
      90,       12,        1,
      90,       13,        1,
      90,       14,        1,
      90,       15,        1,
      90,       16,        1,
      90,       17,        1,
      90,       18,        1,
      90,       19,        1,
      90,       20,        1,
      91,        1,        1,
      91,        2,        1,
      91,        3,        1,
      91,        4,        1,
      91,        5,        1,
      91,        6,        1,
      91,        7,        1,
      91,        8,        1,
      91,        9,        1,
      91,       10,        1,
      91,       11,        1,
      91,       12,        1,
      91,       13,        1,
      91,       14,        1,
      91,       15,        1,
      91,       16,        1,
      91,       17,        1,
      91,       18,        1,
      91,       19,        1,
      91,       20,        1,
      92,        1,        1,
      92,        2,        1,
      92,        3,        1,
      92,        4,        1,
      92,        5,        1,
      92,        6,        1,
      92,        7,        1,
      92,        8,        1,
      92,        9,        1,
      92,       10,        1,
      92,       11,        1,
      92,       12,        1,
      92,       13,        1,
      92,       14,        1,
      92,       15,        1,
      92,       16,        1,
      92,       17,        1,
      92,       18,        1,
      92,       19,        1,
      92,       20,        1,
      93,        1,        1,
      93,        2,        1,
      93,        3,        1,
      93,        4,        1,
      93,        5,        1,
      93,        6,        1,
      93,        7,        1,
      93,        8,        1,
      93,        9,        1,
      93,       10,        1,
      93,       11,        1,
      93,       12,        1,
      93,       13,        1,
      93,       14,        1,
      93,       15,        1,
      93,       16,        1,
      93,       17,        1,
      93,       18,        1,
      93,       19,        1,
      93,       20,        1,
      94,        1,        1,
      94,        2,        1,
      94,        3,        1,
      94,        4,        1,
      94,        5,        1,
      94,        6,        1,
      94,        7,        1,
      94,        8,        1,
      94,        9,        1,
      94,       10,        1,
      94,       11,        1,
      94,       12,        1,
      94,       13,        1,
      94,       14,        1,
      94,       15,        1,
      94,       16,        1,
      94,       17,        1,
      94,       18,        1,
      94,       19,        1,
      94,       20,        1,
      95,        1,        1,
      95,        2,        1,
      95,        3,        1,
      95,        4,        1,
      95,        5,        1,
      95,        6,        1,
      95,        7,        1,
      95,        8,        1,
      95,        9,        1,
      95,       10,        1,
      95,       11,        1,
      95,       12,        1,
      95,       13,        1,
      95,       14,        1,
      95,       15,        1,
      95,       16,        1,
      95,       17,        1,
      95,       18,        1,
      95,       19,        1,
      95,       20,        1,
      96,        1,        1,
      96,        2,        1,
      96,        3,        1,
      96,        4,        1,
      96,        5,        1,
      96,        6,        1,
      96,        7,        1,
      96,        8,        1,
      96,        9,        1,
      96,       10,        1,
      96,       11,        1,
      96,       12,        1,
      96,       13,        1,
      96,       14,        1,
      96,       15,        1,
      96,       16,        1,
      96,       17,        1,
      96,       18,        1,
      96,       19,        1,
      96,       20,        1,
      97,        1,        1,
      97,        2,        1,
      97,        3,        1,
      97,        4,        1,
      97,        5,        1,
      97,        6,        1,
      97,        7,        1,
      97,        8,        1,
      97,        9,        1,
      97,       10,        1,
      97,       11,        1,
      97,       12,        1,
      97,       13,        1,
      97,       14,        1,
      97,       15,        1,
      97,       16,        1,
      97,       17,        1,
      97,       18,        1,
      97,       19,        1,
      97,       20,        1,
      98,        1,        1,
      98,        2,        1,
      98,        3,        1,
      98,        4,        1,
      98,        5,        1,
      98,        6,        1,
      98,        7,        1,
      98,        8,        1,
      98,        9,        1,
      98,       10,        1,
      98,       11,        1,
      98,       12,        1,
      98,       13,        1,
      98,       14,        1,
      98,       15,        1,
      98,       16,        1,
      98,       17,        1,
      98,       18,        1,
      98,       19,        1,
      98,       20,        1,
      99,        1,        1,
      99,        2,        1,
      99,        3,        1,
      99,        4,        1,
      99,        5,        1,
      99,        6,        1,
      99,        7,        1,
      99,        8,        1,
      99,        9,        1,
      99,       10,        1,
      99,       11,        1,
      99,       12,        1,
      99,       13,        1,
      99,       14,        1,
      99,       15,        1,
      99,       16,        1,
      99,       17,        1,
      99,       18,        1,
      99,       19,        1,
      99,       20,        1,
     100,        1,        1,
     100,        2,        1,
     100,        3,        1,
     100,        4,        1,
     100,        5,        1,
     100,        6,        1,
     100,        7,        1,
     100,        8,        1,
     100,        9,        1,
     100,       10,        1,
     100,       11,        1,
     100,       12,        1,
     100,       13,        1,
     100,       14,        1,
     100,       15,        1,
     100,       16,        1,
     100,       17,        1,
     100,       18,        1,
     100,       19,        1,
     100,       20,        1,
